Table name,State,District,Area Name,Last residence,"Last residence
Total/Rural/Urban/Country","Place of enumeration
Total/Rural/Urban",Total migrants-Persons,Total migrants-Males,Total migrants-Females,Duration (<1 year)-Persons,Duration (<1 year)-Males,Duration (<1 year)-Females,Duration (1-4 years)-Persons,Duration (1-4 years)-Males,Duration (1-4 years)-Females,Duration (5-9 years)-Persons,Duration (5-9 years)-Males,Duration (5-9 years)-Females,Duration (10-19 years)-Persons,Duration (10-19 years)-Males,Duration (10-19 years)-Females,Duration (20+ years)-Persons,Duration (20+ years)-Males,Duration (20+ years)-Females,Duration (not stated)-Persons,Duration (not stated)-Males,Duration (not stated)-Females
D0302,21.0,0.0,State - ODISHA,Meghalaya,Total,Total,275.0,149.0,126.0,68.0,57.0,11.0,95.0,36.0,59.0,42.0,21.0,21.0,26.0,12.0,14.0,18.0,7.0,11.0,26.0,16.0,10.0
D0302,21.0,0.0,State - ODISHA,Meghalaya,Total,Rural,86.0,59.0,27.0,52.0,43.0,9.0,11.0,4.0,7.0,7.0,3.0,4.0,2.0,2.0,0.0,4.0,2.0,2.0,10.0,5.0,5.0
D0302,21.0,0.0,State - ODISHA,Meghalaya,Total,Urban,189.0,90.0,99.0,16.0,14.0,2.0,84.0,32.0,52.0,35.0,18.0,17.0,24.0,10.0,14.0,14.0,5.0,9.0,16.0,11.0,5.0
D0302,21.0,0.0,State - ODISHA,Meghalaya,Rural,Total,42.0,24.0,18.0,9.0,9.0,0.0,16.0,7.0,9.0,7.0,2.0,5.0,3.0,2.0,1.0,2.0,0.0,2.0,5.0,4.0,1.0
D0302,21.0,0.0,State - ODISHA,Meghalaya,Rural,Rural,13.0,6.0,7.0,4.0,4.0,0.0,3.0,0.0,3.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
D0302,21.0,0.0,State - ODISHA,Meghalaya,Rural,Urban,29.0,18.0,11.0,5.0,5.0,0.0,13.0,7.0,6.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,4.0,3.0,1.0
D0302,21.0,0.0,State - ODISHA,Meghalaya,Urban,Total,198.0,93.0,105.0,35.0,24.0,11.0,79.0,29.0,50.0,33.0,18.0,15.0,23.0,10.0,13.0,16.0,7.0,9.0,12.0,5.0,7.0
D0302,21.0,0.0,State - ODISHA,Meghalaya,Urban,Rural,43.0,26.0,17.0,24.0,15.0,9.0,8.0,4.0,4.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,1.0,5.0,2.0,3.0
D0302,21.0,0.0,State - ODISHA,Meghalaya,Urban,Urban,155.0,67.0,88.0,11.0,9.0,2.0,71.0,25.0,46.0,32.0,17.0,15.0,21.0,8.0,13.0,13.0,5.0,8.0,7.0,3.0,4.0
D0302,21.0,0.0,State - ODISHA,Assam,Total,Total,4732.0,2273.0,2459.0,472.0,283.0,189.0,1444.0,684.0,760.0,729.0,322.0,407.0,699.0,308.0,391.0,959.0,440.0,519.0,429.0,236.0,193.0
D0302,21.0,0.0,State - ODISHA,Assam,Total,Rural,1892.0,850.0,1042.0,176.0,103.0,73.0,384.0,167.0,217.0,263.0,102.0,161.0,299.0,107.0,192.0,571.0,253.0,318.0,199.0,118.0,81.0
D0302,21.0,0.0,State - ODISHA,Assam,Total,Urban,2840.0,1423.0,1417.0,296.0,180.0,116.0,1060.0,517.0,543.0,466.0,220.0,246.0,400.0,201.0,199.0,388.0,187.0,201.0,230.0,118.0,112.0
